timepoint_id,timepoint_code,timepoint_name,timepoint_desc,timepoint_lat,timepoint_lon,zone_id,timepoint_url,location_type,parent_station,timepoint_timezone,wheelchair_boarding
1363,3382,"Sanderson FS Stetson",,33.730357,-117.006561,,,,,,0
1364,3138,"Antelope Entrance @ MSJC Menifee",,33.674479,-117.168880,,,,,,0
1365,2786,"Florida + Girard",,33.747514,-116.953915,,,,,,0
1366,2880,"Redlands + Dale",,33.789976,-117.217465,,,,,,0
1367,2022,"Lasselle FS College Dr.",,33.887464,-117.205151,,,,,,0
1368,1713,"Arlington + Arbor",,33.946051,-117.428971,,,,,,0
1369,1722,"Indiana + Gibson",,33.916321,-117.437460,,,,,,0
1370,2673,"Florida FS Soboba",,33.747868,-116.920794,,,,,,0
1371,3316,"Murrieta FS McCall",,33.714106,-117.206355,,,,,,0
1373,1461,"Central FS De Anza",,33.953632,-117.393768,,,,,,0
1374,2371,"Fourth FS Perris",,33.782477,-117.226528,,,,,,0
1375,1070,"Magnolia at Brockton Arcade",,33.951200,-117.397801,,,,,,0
1376,2050,"Indian + Alessandro",,33.916102,-117.235119,,,,,,0
1377,2576,"Deer Hollow FS Via la Colorada",,33.454885,-117.091254,,,,,,0
1378,1303,"Grand FS Ontario",,33.622259,-117.317408,,,,,,0
1379,1102,"Magnolia at Ramona H.S.",,33.939775,-117.412713,,,,,,0
1380,1274,"Mission Trail FS Olive",,33.641834,-117.291458,,,,,,0
1381,2115,"Iris FS Kitching",,33.888158,-117.217049,,,,,,0
1383,2218,"Van Buren + Clay",,33.966778,-117.465975,,,,,,0
1384,1781,"Indiana + Gibson",,33.916210,-117.437852,,,,,,0
1386,2412,"Wood NS Nandina",,33.865700,-117.331415,,,,,,0
1387,2188,"Alessandro Opp. Country Squire",,33.917422,-117.193978,,,,,,0
1388,3426,"Corona Transit Center",,33.881796,-117.564321,,,,,,0
1389,3435,"JFK FS Rio Grande",,33.902951,-117.214210,,,,,,0
1390,1466,"Lincoln + Ronald",,33.936443,-117.386281,,,,,,0
1391,2872,"Perris FS Fifth",,33.781175,-117.226158,,,,,,0
1392,2374,"San Jacinto + Aloha",,33.786586,-117.265806,,,,,,0
1393,2970,"Mayberry + State",,33.740258,-116.971408,,,,,,0
1394,1981,"Super Walmart @ Moreno Beach Dr",,33.935444,-117.178524,,,,,,0
1395,2751,"Van Buren FS Porter",,33.882325,-117.356892,,,,,,0
1396,3404,"Ynez + Overland",,33.520312,-117.156407,,,,,,0
1398,1857,"La Sierra + Hole",,33.918206,-117.488153,,,,,,0
1399,2005,"Ironwood + Weller",,33.946714,-117.234033,,,,,,0
1400,2508,"Winchester + Promenade Mall West",,33.527131,-117.156653,,,,,,0
1401,2957,"Lyon + Mayberry",,33.740348,-116.989027,,,,,,0
1404,2513,"Murrieta Hot Springs FS Winchester",,33.552943,-117.141338,,,,,,0
1405,2541,"Whitewood FS Busman",,33.582329,-117.178432,,,,,,0
1406,3098,"Sumner + Pheasant Knoll",,33.956978,-117.575624,,,,,,0
1407,1614,"Tyler FS Keller",,33.934112,-117.477683,,,,,,0
1408,3375,"Murrieta + Chambers",,33.721727,-117.206168,,,,,,0
1409,2180,"Iris FS Grande Vista",,33.895258,-117.195189,,,,,,0
1410,1671,"Central + Capistrano",,33.953466,-117.415444,,,,,,0
1411,2227,"Limonite + Collins",,33.975640,-117.478073,,,,,,0
1412,1947,"Alessandro FS Indian",,33.917411,-117.235555,,,,,,0
1413,2128,"Perris NS Spectrum",,33.818623,-117.226302,,,,,,0
1414,3308,"Margarita FS Date",,33.545587,-117.154922,,,,,,0
1415,3253,"Mission + Avalon",,33.998147,-117.409665,,,,,,0
1416,2477,"Juniper NS Murrieta Senior Center",,33.557181,-117.209844,,,,,,0
1417,2145,"Central FS Avondale Way",,33.953658,-117.363312,,,,,,0
1418,2655,"Center + Highland",,34.015812,-117.335911,,,,,,0
1419,2027,"Kitching + Campanilla",,33.894437,-117.217236,,,,,,0
1420,2287,"Jurupa + Bain",,33.992832,-117.504670,,,,,,0
1421,1770,"Indiana + Verde",,33.933499,-117.407499,,,,,,0
1422,3131,"Bradley + Rio Vista",,33.691554,-117.188714,,,,,,0
1423,3132,"Bradley + Lazy Creek",,33.689200,-117.188724,,,,,,0
1424,1753,"Brockton + Tequesquite",,33.976571,-117.385257,,,,,,0
1425,2788,"Florida FS Columbia",,33.747580,-116.945270,,,,,,0
1426,1555,"Orange Opp. Placentia",,34.016052,-117.350672,,,,,,0
1427,2000,"Hemlock + Davis",,33.941941,-117.240543,,,,,,0
1428,1149,"Market + 12th",,33.978905,-117.378280,,,,,,0
1429,1689,"Crest + Wells",,33.932305,-117.471197,,,,,,0
1430,1685,"Wells + Corwin",,33.934373,-117.458808,,,,,,0
1431,2116,"Iris FS Peninsula",,33.889398,-117.210551,,,,,,0
1433,3022,"Hewitt + Seventh",,33.779711,-116.951180,,,,,,0
1434,3163,"Evans + Limousin",,33.835859,-117.204213,,,,,,0
1435,2870,"Nuevo + Ruby",,33.801186,-117.222112,,,,,,0
1436,1397,"Hole FS Bayonne",,33.917918,-117.481283,,,,,,0
1437,2245,"Jurupa + Steve",,33.993230,-117.501242,,,,,,0
1438,3038,"San Jacinto + Commonwealth",,33.769598,-116.958911,,,,,,0
1439,2599,"Margarita FS Avenida Barca",,33.515656,-117.130847,,,,,,0
1440,3258,"Mission Inn + Brockton",,33.985159,-117.378754,,,,,,0
1441,2830,"Market + Fairmount Park Ent",,33.995045,-117.370758,,,,,,0
1442,1920,"Box Springs + Morton",,33.946475,-117.296191,,,,,,0
1443,1304,"Grand FS Stoneman",,33.624250,-117.320700,,,,,,0
1444,2567,"Peppercorn FS Deer Hollow",,33.458523,-117.087007,,,,,,0
1445,1460,"Central FS San Diego",,33.953666,-117.391059,,,,,,0
1446,1291,"Hidden Springs NS Catt",,33.596875,-117.248384,,,,,,0
1447,1462,"Arlington + Target",,33.946270,-117.382540,,,,,,0
1448,2489,"Whitewood FS Via Temprano",,33.563087,-117.165504,,,,,,0
1449,3586,"Country Village FS Granite Hill",,34.020670,-117.507460,,,,,,0
1452,2539,"Whitewood FS Hunter",,33.588256,-117.172437,,,,,,0
1453,3333,"Menifee FS Waterford",,33.658462,-117.155233,,,,,,0
1454,1014,"Sixth FS Magnolia",,33.873378,-117.531199,,,,,,0
1455,1596,"California NS Lido",,33.933316,-117.439992,,,,,,0
1456,2339,"Clark + Kinney",,33.842614,-117.287565,,,,,,0
1457,2440,"Theda NS Mountain",,33.764963,-117.275685,,,,,,0
1458,3279,"Mission 7721 @ Santa Fe MHP",,34.011878,-117.452144,,,,,,0
1459,2321,"Hwy 74 NS Taylor",,33.747977,-117.276471,,,,,,0
1460,2928,"2nd St 1540 @ Walmart",,33.923215,-116.951796,,,,,,0
1461,3472,"Frederick FS Towngate",,33.934411,-117.261558,,,,,,0
1462,2101,"Perris + Santiago",,33.891579,-117.226351,,,,,,0
1463,2439,"Theda Opp Louise",,33.768352,-117.275725,,,,,,0
1464,2519,"Nutmeg NS Falconer",,33.592011,-117.207113,,,,,,0
1465,2665,"Grant NS Florida",,33.748324,-116.875799,,,,,,0
1467,2312,"Hwy 74 FS Conard",,33.698535,-117.330121,,,,,,0
1468,3178,"Lasselle + Gentian",,33.895202,-117.209000,,,,,,0
1473,3399,"Mustang + Fisher",,33.717723,-117.023409,,,,,,0
1475,2342,"Clark + Markham",,33.852178,-117.287556,,,,,,0
1476,2396,"Fourth / Hwy 74 FS Seventh St.",,33.777148,-117.246251,,,,,,0
1478,1583,"Jurupa FS Meadowbrook",,33.961663,-117.410696,,,,,,0
1479,3188,"Evans FS Marigold",,33.831311,-117.204464,,,,,,0
1480,1820,"Arlington + Van Buren",,33.945700,-117.454860,,,,,,0
1481,3269,"Mission + Rubidoux",,33.997581,-117.407525,,,,,,0
1482,3270,"Mission + Avalon",,33.998346,-117.409371,,,,,,0
1483,1407,"Lincoln + Irving",,33.914054,-117.425442,,,,,,0
1484,3141,"Bradley NS La Piedra",,33.678244,-117.188781,,,,,,0
1485,3142,"Bradley FS La Piedra",,33.678205,-117.188555,,,,,,0
1486,1428,"Victoria + Cridge",,33.965742,-117.368285,,,,,,0
1488,2346,"Oleander + Brown",,33.858689,-117.296078,,,,,,0
1489,3045,"Latham + Thompson",,33.749474,-116.965349,,,,,,0
1490,1511,"Frederick + Alessandro",,33.916403,-117.261258,,,,,,0
1491,2483,"Nutmeg FS Falconer",,33.592164,-117.207177,,,,,,0
1492,1801,"La Sierra + Hole",,33.918591,-117.488096,,,,,,0
1493,3146,"Murrieta FS Park City Ave",,33.690326,-117.206185,,,,,,0
1494,3177,"Lasselle + Delphinium",,33.906192,-117.209030,,,,,,0
1495,3360,"Oakland + Hamilton",,33.754704,-116.982438,,,,,,0
1496,2265,"Mission + San Sevaine",,34.016681,-117.505770,,,,,,0
1497,1936,"Day + Gateway Dr",,33.934592,-117.278977,,,,,,0
1498,2132,"Perris FS Nuevo",,33.799191,-117.226253,,,,,,0
1499,2796,"Florida FS New Chicago",,33.747679,-116.904954,,,,,,0
1503,2898,"State 324 @ DMV",,33.727974,-116.971465,,,,,,0
1504,2004,"Ironwood + Hubbard",,33.946733,-117.231099,,,,,,0
1505,1590,"California NS St. George",,33.942287,-117.424185,,,,,,0
1506,1965,"Eucalyptus + Nason",,33.931829,-117.190752,,,,,,0
1507,2804,"Florida + Sanderson",,33.747259,-117.004351,,,,,,0
1508,1539,"Jurupa NS Palm",,33.961086,-117.403243,,,,,,0
1509,3242,"Mission + Agate",,34.011710,-117.470789,,,,,,0
1510,2350,"Markham + Northstar",,33.853950,-117.316214,,,,,,0
1511,2730,"Florida NS Raymond",,33.747352,-116.991854,,,,,,0
1512,2486,"Whitewood FS Murrieta Hot Springs",,33.554937,-117.167920,,,,,,0
1513,3278,"Mission + Camino Real",,34.011997,-117.449523,,,,,,0
1514,2848,"Tilton + Riverview",,33.996319,-117.415817,,,,,,0
1515,3206,"Kirby Opp. Alne",,33.767919,-116.997871,,,,,,0
1516,3220,"7th FS State",,33.780305,-116.972382,,,,,,0
1517,1742,"Jurupa NS Brockton",,33.961020,-117.396246,,,,,,0
1518,1620,"Crest NS Keller",,33.935100,-117.474338,,,,,,0
1519,1503,"Brockton + Tibbetts",,33.947501,-117.396824,,,,,,0
1522,1164,"Magnolia + Roosevelt",,33.919288,-117.448673,,,,,,0
1523,3449,"Cottonwood FS Festival",,33.924613,-117.249031,,,,,,0
1524,2526,"California Oaks FS Jackson",,33.571623,-117.204262,,,,,,0
1525,1173,"University FS Kansas",,33.975527,-117.356873,,,,,,0
1527,1736,"Indiana at Home Depot",,33.937382,-117.400339,,,,,,0
1528,1410,"Lincoln + Adams",,33.921175,-117.412940,,,,,,0
1529,3477,"Cottonwood FS Rockcrest",,33.924460,-117.246079,,,,,,0
1530,2531,"Hancock FS Rancho Spring Medical Ctr.",,33.558256,-117.184922,,,,,,0
1533,2781,"Florida FS Warren",,33.743781,-117.031797,,,,,,0
1534,2566,"Deer Hollow NS Peach Tree",,33.455015,-117.090890,,,,,,0
1535,1514,"Indiana + Sayward Circle",,33.891625,-117.481045,,,,,,0
1536,1301,"Grand FS Corydon",,33.615782,-117.306956,,,,,,0
1537,1567,"Primer NS Columbia",,34.002343,-117.353469,,,,,,0
1539,3377,"Simpson + Winchester",,33.707102,-117.084520,,,,,,0
1540,1599,"California FS Kingsbury",,33.928880,-117.447858,,,,,,0
1542,2194,"Alessandro FS Elsworth",,33.917133,-117.271013,,,,,,0
1543,1898,"Alessandro Opp. Chagall",,33.917100,-117.257049,,,,,,0
1544,2252,"Mission + Hunter",,34.011911,-117.489860,,,,,,0
1545,1593,"California FS Madrona",,33.938090,-117.431614,,,,,,0
1546,1729,"Indiana + Adams",,33.926388,-117.419688,,,,,,0
1547,2941,"State 324 + Post Office",,33.742940,-116.971712,,,,,,0
1548,1758,"University FS Cranford",,33.975557,-117.343788,,,,,,0
1549,1325,"Lakeshore FS Viscaya",,33.685795,-117.368954,,,,,,0
1550,2892,"Stetson + Elk",,33.729293,-116.984808,,,,,,0
1551,2916,"State + Country Lake",,33.814008,-116.972041,,,,,,0
1552,2534,"California Oaks FS Morning Dove",,33.587097,-117.199423,,,,,,0
1553,2475,"Madison FS Los Alamos",,33.558682,-117.201706,,,,,,0
1554,3319,"Newport FS Bradley",,33.684897,-117.188142,,,,,,0
1555,1212,"Hamner FS Fifth",,33.930290,-117.558075,,,,,,0
1556,1333,"Lakeshore FS Machado (Rite Aid)",,33.688626,-117.373451,,,,,,0
1557,1714,"Arlington + Hillside",,33.946080,-117.432184,,,,,,0
1558,2165,"Moreno Beach Opp. Championship",,33.898957,-117.174485,,,,,,0
1560,2264,"Country Village + Country Club",,34.022745,-117.507981,,,,,,0
1561,1630,"Monroe Opp Driftwood",,33.943763,-117.443892,,,,,,0
1562,1657,"Chicago + 12th",,33.972662,-117.348368,,,,,,0
1564,1942,"Centerpoint + Town Circle",,33.939508,-117.265391,,,,,,0
1565,1400,"Hole FS Bonita",,33.915741,-117.467942,,,,,,0
1566,1311,"Grand FS Blackwell",,33.640047,-117.346212,,,,,,0
1568,3400,"Simpson NS Winchester",,33.707302,-117.084267,,,,,,0
1569,3162,"Evans + Rider",,33.831069,-117.204190,,,,,,0
1570,2726,"Florida FS San Jacinto",,33.747709,-116.959082,,,,,,0
1571,1740,"Brockton + Nixon @ Riverside Medical",,33.943481,-117.394915,,,,,,0
1572,2003,"Perris + Hemlock",,33.943061,-117.226219,,,,,,0
1573,1926,"Sunnymead + Moval Plaza",,33.938883,-117.250741,,,,,,0
1575,2149,"Alessandro FS Vista Grande",,33.916410,-117.308585,,,,,,0
1576,2856,"Limonite + Eastvale Gateway Entrance",,33.975344,-117.554789,,,,,,0
1579,3244,"Mission + Pyrite",,34.011706,-117.462036,,,,,,0
1582,3266,"Mission + Crestmore",,33.992727,-117.398278,,,,,,0
1584,3583,"First FS Front",,33.490848,-117.146424,,,,,,0
1585,1629,"Colorado NS Monroe",,33.941004,-117.442182,,,,,,0
1586,1217,"68th + Scholar Way",,33.964400,-117.566520,,,,,,0
1588,3453,"Pigeon Pass NS Climbing Rose",,33.948431,-117.261397,,,,,,0
1589,1839,"Arlington + Airport Drive",,33.945941,-117.445836,,,,,,0
1590,3182,"Lasselle + Avenida De Plata",,33.869219,-117.211020,,,,,,0
1591,2955,"Lyon + Johnston",,33.732676,-116.988977,,,,,,0
1592,3214,"State FS Seventh",,33.779925,-116.972004,,,,,,0
1594,1234,"Pottery FS Davis",,33.677637,-117.340763,,,,,,0
1597,1250,"Collier FS Enterprise",,33.692923,-117.343604,,,,,,0
1598,2462,"Murrieta Hot Springs at Eagle Glen Apt.",,33.553695,-117.143559,,,,,,0
1599,2926,"Mt. San Jacinto College San Jacinto",,33.808011,-116.969572,,,,,,0
1601,1841,"Arlington + Van Buren",,33.945971,-117.454883,,,,,,0
1602,1348,"Grand NS Shoreline",,33.656435,-117.372998,,,,,,0
1603,1519,"California FS Van Buren",,33.926799,-117.451160,,,,,,0
1605,2196,"Alessandro FS Old Hwy 215",,33.916957,-117.284287,,,,,,0
1607,3198,"Santa Fe FS Esplanade",,33.772568,-116.963230,,,,,,0
1609,1023,"Magnolia FS Golden",,33.900792,-117.480633,,,,,,0
1610,1307,"Grand NS Vail",,33.632466,-117.333908,,,,,,0
1611,2302,"Limonite + Downey",,33.975454,-117.488207,,,,,,0
1613,3378,"Mustang + Creekside",,33.717588,-117.017805,,,,,,0
1614,3046,"San Jacinto + Florida",,33.747307,-116.958730,,,,,,0
1616,1154,"Magnolia + Bandini",,33.965960,-117.388539,,,,,,0
1617,2956,"Lyon + Whittier",,33.736805,-116.989002,,,,,,0
1618,3103,"Sumner FS Pheasant Knoll",,33.956847,-117.575873,,,,,,0
1619,3265,"Mission Inn + Brockton",,33.985295,-117.378662,,,,,,0
1620,2035,"Ironwood + Gary Ct",,33.946544,-117.250810,,,,,,0
1621,1834,"Arlington + Aden Way",,33.946247,-117.409467,,,,,,0
1623,1055,"West Corona Metrolink",,33.885612,-117.613862,,,,,,0
1624,1133,"Sixth at City Park",,33.874641,-117.556674,,,,,,0
1625,1120,"Magnolia + Pierce",,33.894961,-117.491584,,,,,,0
1626,2739,"Sun City Blvd. FS Cherry Hills",,33.711185,-117.193337,,,,,,0
1627,2800,"Florida NS First",,33.747773,-116.889181,,,,,,0
1628,1190,"Hamner + Alhambra",,33.939739,-117.558002,,,,,,0
1630,2237,"Etiwanda + 58th",,33.982977,-117.523186,,,,,,0
1631,2018,"Cactus + Graham",,33.910347,-117.253053,,,,,,0
1632,1420,"Lincoln + Jane",,33.937534,-117.384170,,,,,,0
1633,1636,"Central FS Rexford",,33.953246,-117.422199,,,,,,0
1634,1814,"Arlington + Chadbourne",,33.946081,-117.483827,,,,,,0
1635,1586,"Streeter FS Central",,33.953135,-117.418728,,,,,,0
1637,1633,"Phoenix NS Ensenada Way",,33.948075,-117.425155,,,,,,0
1638,2792,"Florida FS Meridian",,33.747632,-116.927804,,,,,,0
1639,3274,"Mission + Opal",,34.006264,-117.425118,,,,,,0
1640,2533,"Los Alamos + Murrieta Gateway",,33.574207,-117.178602,,,,,,0
1642,2223,"Limonite + Pedley",,33.975686,-117.473011,,,,,,0
1645,2666,"Florida FS Grant",,33.748004,-116.878741,,,,,,0
1646,2095,"Ramona Expressway + Perris",,33.844674,-117.226439,,,,,,0
1647,2506,"Ynez + County Center Drive",,33.528442,-117.163049,,,,,,0
1649,3351,"Menifee FS Craig",,33.663380,-117.158130,,,,,,0
1650,3189,"Cajalco Exp + Harvill",,33.841350,-117.255892,,,,,,0
1651,2641,"Iowa at Goodwill Center",,33.993271,-117.339701,,,,,,0
1652,2406,"Trautwein MB Jesse Lane",,33.903782,-117.327068,,,,,,0
1655,3354,"Menifee FS Holland",,33.670690,-117.158020,,,,,,0
1656,1708,"Chicago + Third St",,33.982684,-117.348595,,,,,,0
1657,1811,"Arlington + Mitchell",,33.944624,-117.492036,,,,,,0
1658,1493,"Van Buren + Andrew",,33.916701,-117.443433,,,,,,0
1659,1800,"La Sierra + Minnier",,33.915929,-117.486234,,,,,,0
1660,1067,"Magnolia NS Roosevelt",,33.919115,-117.448546,,,,,,0
1662,2692,"Hwy 74 NS Sultanas",,33.743379,-117.126584,,,,,,0
1664,1366,"Grand NS Danny",,33.617052,-117.309322,,,,,,0
1665,1424,"Arlington @ 3333 Target",,33.946497,-117.381878,,,,,,0
1666,3486,"Perris FS Delphinium",,33.905981,-117.226446,,,,,,0
1667,1072,"Magnolia FS Elizabeth",,33.959666,-117.392463,,,,,,0
1669,2361,"Chicago + Ransom",,33.947971,-117.347647,,,,,,0
1671,2249,"Felspar + Galena",,34.004157,-117.484071,,,,,,0
1672,1166,"Magnolia + Tyler",,33.911587,-117.462302,,,,,,0
1673,1843,"Arlington + Ben Lomand",,33.946609,-117.464370,,,,,,0
1674,1220,"68th FS Scholar Way",,33.964530,-117.567200,,,,,,0
1675,2890,"Lyon + San Marcos",,33.731003,-116.989076,,,,,,0
1676,2408,"Wood FS Krameria (MLK HS)",,33.879411,-117.331487,,,,,,0
1677,2377,"Collier FS 3rd Driveway Outlet Center",,33.704622,-117.358139,,,,,,0
1678,1215,"Mayberry FS Dartmouth",,33.740413,-116.936019,,,,,,0
1679,2081,"Perris + Gentian",,33.895823,-117.226161,,,,,,0
1680,2717,"Van Buren FS King",,33.882446,-117.370942,,,,,,0
1681,1043,"Third + Kansas",,33.982880,-117.357645,,,,,,0
1682,2009,"Ironwood + Webb",,33.946713,-117.247102,,,,,,0
1684,3322,"Murrieta FS Cherry Hill",,33.710320,-117.206285,,,,,,0
1686,2846,"Tilton + Rubidoux",,33.993781,-117.409893,,,,,,0
1687,2741,"Sun City Blvd. NS McCall",,33.714751,-117.193883,,,,,,0
1688,1534,"Streeter NS Central",,33.953073,-117.418547,,,,,,0
1689,1273,"Mission Trail NS Sedco",,33.644945,-117.293224,,,,,,0
1690,1347,"Grand FS Ortega Hwy",,33.657790,-117.375219,,,,,,0
1691,1668,"Central + Cumberland",,33.953528,-117.404502,,,,,,0
1692,2390,"Navajo + Mohawk",,33.782641,-117.249208,,,,,,0
1693,3235,"Main 719 San Jacinto Comm. Church",,33.784020,-116.947131,,,,,,0
1694,1227,"Lakeshore FS Lucerne",,33.662487,-117.314888,,,,,,0
1695,1041,"Eucalyptus + Fourth",,33.980941,-117.359636,,,,,,0
1696,2473,"Hancock FS Rancho Spring Medical Ctr.",,33.557431,-117.184900,,,,,,0
1697,2388,"Navajo + Indian Circle",,33.781543,-117.243873,,,,,,0
1698,1542,"Jurupa FS Colonial",,33.960898,-117.385670,,,,,,0
1699,1209,"Hamner FS Mountain",,33.897814,-117.563069,,,,,,0
1700,2317,"Hwy 74 FS Meadowbrook",,33.725566,-117.292390,,,,,,0
1701,2472,"Hancock FS Parkcrest",,33.565396,-117.182582,,,,,,0
1702,2034,"Ironwood + Buckthorn",,33.946532,-117.254146,,,,,,0
1704,2949,"Gilbert + Ruby",,33.727025,-116.975832,,,,,,0
1705,2107,"Perris + San Michelle",,33.869550,-117.226258,,,,,,0
1706,3096,"Citrus + Scholar Way",,33.951880,-117.567497,,,,,,0
1707,2474,"Madison 25080 at Best Buy",,33.555610,-117.198374,,,,,,0
1708,1487,"Hole NS Wells",,33.918943,-117.486456,,,,,,0
1710,3056,"Weston FS Oakland",,33.754295,-116.959839,,,,,,0
1711,1832,"Arlington + Magnolia",,33.946379,-117.401867,,,,,,0
1712,1280,"Mission Trail FS Como",,33.617384,-117.289892,,,,,,0
1713,2605,"Ynez FS Motor Car Pkwy",,33.517422,-117.155710,,,,,,0
1714,2055,"Pigeon Pass + Ironwood",,33.946117,-117.261396,,,,,,0
1715,2216,"Van Buren + Central",,33.956212,-117.457745,,,,,,0
1716,1365,"Grand NS Arbolado",,33.618338,-117.311433,,,,,,0
1717,2517,"Nutmeg FS Jackson",,33.585162,-117.218004,,,,,,0
1718,1710,"Chicago + University",,33.975148,-117.348642,,,,,,0
1719,3421,"Promenade Mall",,33.523720,-117.151933,,,,,,0
1721,2395,"Fourth / Hwy 74 FS Navajo",,33.780161,-117.244206,,,,,,0
1722,2174,"Alessandro FS Overlook",,33.925227,-117.339307,,,,,,0
1723,1775,"Indiana + Bernard",,33.923645,-117.424843,,,,,,0
1724,2924,"State + Ramona Expressway",,33.802154,-116.971952,,,,,,0
1725,2821,"Rubidoux + Tilton",,33.993830,-117.409725,,,,,,0
1726,1242,"Collier FS Riverside",,33.695433,-117.346471,,,,,,0
1727,3390,"Lyon + Oakland",,33.754400,-116.989280,,,,,,0
1728,2647,"Center + Transit",,34.015645,-117.333080,,,,,,0
1729,2386,"Fourth + A Street",,33.782261,-117.235197,,,,,,0
1731,3190,"Cajalco Exp + Seaton",,33.837504,-117.262048,,,,,,0
1732,2865,"Redlands + Dale",,33.790497,-117.217299,,,,,,0
1734,1874,"Sunnymead at Bowling Alley",,33.939196,-117.231497,,,,,,0
1735,1730,"Indiana + Motor Circle South",,33.927657,-117.417468,,,,,,0
1736,1142,"Pomona + Maple",,33.882912,-117.603681,,,,,,0
1737,1684,"Colorado + Van Buren",,33.934385,-117.454644,,,,,,0
1738,1873,"Sunnymead + Perris",,33.939231,-117.227603,,,,,,0
1740,2757,"Orange Terrace FS Barton",,33.894833,-117.313526,,,,,,0
1741,2093,"Perris FS Sinclair",,33.834167,-117.225957,,,,,,0
1742,1232,"Pottery + Scrivener",,33.676095,-117.335240,,,,,,0
1743,2484,"Nutmeg NS Saratoga Springs",,33.585926,-117.217292,,,,,,0
1744,1998,"Heacock + Sunnymead",,33.939489,-117.243687,,,,,,0
1745,1278,"Mission Trail NS Bundy Canyon",,33.627303,-117.290433,,,,,,0
1746,2102,"Iris FS Perris",,33.888292,-117.225591,,,,,,0
1747,1550,"Main NS Kirkwood",,34.004898,-117.363747,,,,,,0
1748,2735,"Florida FS Cawston",,33.744900,-117.016440,,,,,,0
1749,2156,"Alessandro NS Lasselle",,33.917214,-117.211533,,,,,,0
1751,2683,"Florida FS Elk",,33.747592,-116.984923,,,,,,0
1752,2283,"Mission + Felspar",,34.011715,-117.484439,,,,,,0
1754,1224,"Lakeshore FS Diamond Drive",,33.660250,-117.300638,,,,,,0
1755,1692,"Crest + Babb",,33.941363,-117.472610,,,,,,0
1756,1691,"Crest + Campbell",,33.937677,-117.475080,,,,,,0
1757,1105,"Magnolia + Crowell",,33.934823,-117.421337,,,,,,0
1759,3467,"JFK FS Rio Grande",,33.902722,-117.213022,,,,,,0
1760,3028,"Mayberry + Buena Vista",,33.740363,-116.967453,,,,,,0
1761,3155,"Bradley + Augusta",,33.708048,-117.188652,,,,,,0
1762,2140,"Brockton Opp. Gardena (DMV)",,33.957619,-117.396689,,,,,,0
1763,2913,"State + Seventh",,33.780582,-116.971789,,,,,,0
1764,3052,"Stetson + Cawston (Time Warner)",,33.729263,-117.014222,,,,,,0
1765,1476,"Lincoln + Gratton",,33.918414,-117.418146,,,,,,0
1766,2637,"Iowa NS Linden ( University Village Tower)",,33.977927,-117.339753,,,,,,0
1767,1822,"Arlington + Phoenix",,33.945928,-117.425550,,,,,,0
1768,1478,"Lincoln + Irving",,33.914169,-117.425578,,,,,,0
1769,4002,"Hwy 74 FS River Road",,33.730120,-117.290702,,,,,,0
1770,3332,"Menifee FS Craig",,33.663070,-117.158440,,,,,,0
1771,1628,"Colorado FS Dundee",,33.939441,-117.444940,,,,,,0
1772,2522,"Prielipp NS Inland Valley",,33.590510,-117.235890,,,,,,0
1773,1044,"Third + Dwight",,33.982909,-117.353333,,,,,,0
1775,3424,"LE Outlet Center @ Park N Ride",,33.704707,-117.357783,,,,,,0
1776,2189,"Alessandro FS Morrison",,33.917527,-117.200944,,,,,,0
1777,2418,"Alexander NS Oleander",,33.858315,-117.305036,,,,,,0
1778,3478,"Cottonwood FS Heacock",,33.924447,-117.241159,,,,,,0
1780,3233,"Seventh 351 @ Grandview MHP",,33.780321,-116.954413,,,,,,0
1781,4500,"Streeter NS Benecia",,33.959380,-117.418725,,,,,,0
1782,1958,"Fir + Senior Center",,33.935505,-117.224756,,,,,,0
1783,2843,"Rubidoux + 34th",,34.001068,-117.403866,,,,,,0
1784,2358,"Mission Grove FS Earhart Way",,33.908721,-117.325385,,,,,,0
1785,2033,"Ironwood + Chesapeake",,33.946523,-117.258171,,,,,,0
1786,3419,"Thompson FS Breitner",,33.598062,-117.113903,,,,,,0
1787,4220,"Nason + Cottonwood",,33.923295,-117.191432,,,,,,0
1788,2643,"Iowa + Palmyrita",,34.004207,-117.339717,,,,,,0
1789,2212,"Van Buren + Audrey",,33.937231,-117.453900,,,,,,0
1792,3006,"San Jacinto + El Nita",,33.746450,-116.958545,,,,,,0
1794,2528,"Juniper NS Madison",,33.560328,-117.205356,,,,,,0
1795,2656,"Iowa + Center",,34.014883,-117.340015,,,,,,0
1796,2444,"Hwy 74 FS Taylor",,33.748368,-117.276530,,,,,,0
1797,2019,"Frederick + Alessandro",,33.917705,-117.261008,,,,,,0
1798,4456,"Canyon Crest + Martin Luther King",,33.967585,-117.331293,,,,,,0
1799,3071,"Kirby FS Fox Moor",,33.760900,-116.997827,,,,,,0
1801,1532,"Streeter FS Arlington",,33.946682,-117.418526,,,,,,0
1804,3326,"Encanto OPP Coronado",,33.711081,-117.186499,,,,,,0
1805,2205,"Alessandro FS Canyon Crest",,33.925912,-117.339788,,,,,,0
1806,2597,"Margarita + Rancho California",,33.508675,-117.124418,,,,,,0
1807,1932,"Perris + Fir",,33.935207,-117.226427,,,,,,0
1808,2217,"Van Buren + Jurupa",,33.959043,-117.461764,,,,,,0
1809,3368,"Case Rd. @ Perris Crossing",,33.744291,-117.190867,,,,,,0
